"","sonde","site","DateTime","temp_C","turbidity_FNU","ODO_mgL","pH","salinity"
"1167","01304562","Flanders",2022-08-03 05:06:00,27.3,2.7,3,7.6,27.4
"1168","01304562","Flanders",2022-08-03 05:12:00,27.3,2.8,3,7.6,27.4
"1169","01304562","Flanders",2022-08-03 05:18:00,27.3,2.8,3,7.6,27.4
"1170","01304562","Flanders",2022-08-03 05:24:00,27.3,2.8,2.9,7.6,27.5
"1171","01304562","Flanders",2022-08-03 05:30:00,27.3,2.8,2.9,7.6,27.5
"1172","01304562","Flanders",2022-08-03 05:36:00,27.3,2.6,2.9,7.6,27.5
"1173","01304562","Flanders",2022-08-03 05:42:00,27.3,2.7,2.8,7.6,27.5
"1174","01304562","Flanders",2022-08-03 05:48:00,27.4,2.7,3,7.6,27.5
"1175","01304562","Flanders",2022-08-03 05:54:00,27.4,2.7,3.1,7.6,27.5
"1176","01304562",NA,2022-08-03 06:00:00,27.4,NA,3.2,NA,27.5
"1177","01304562","Flanders",2022-08-03 06:06:00,27.4,2.6,3.5,7.7,27.6
"1178","01304562","Flanders",2022-08-03 06:12:00,27.4,2.5,3.5,7.7,27.6
"1179","01304562","Flanders",2022-08-03 06:18:00,27.4,2.5,3.6,7.7,27.6
"1180","01304562","Flanders",2022-08-03 06:24:00,27.4,2.5,4,7.7,27.6
"1181","01304562","Flanders",2022-08-03 06:30:00,27.5,2.6,4.2,7.7,27.6
"1182","01304562","Flanders",2022-08-03 06:36:00,27.5,2.5,4.4,7.8,27.6
"1183","01304562","Flanders",2022-08-03 06:42:00,27.5,2.6,4.2,7.7,27.6
"1184","01304562","Flanders",2022-08-03 06:48:00,27.5,2.5,4,7.7,27.6
"1185","01304562","Flanders",2022-08-03 06:54:00,27.5,2.6,3.9,7.7,27.6
"1186","01304562","Flanders",2022-08-03 07:00:00,27.5,2.6,3.9,7.7,27.6
"1187","01304562","Flanders",2022-08-03 07:06:00,27.5,2.5,3.7,7.7,27.6
"1188","01304562","Flanders",2022-08-03 07:12:00,27.5,2.5,3.9,7.7,27.6
"1189","01304562","Flanders",2022-08-03 07:18:00,27.5,2.3,4.2,7.7,27.6
"1190","01304562","Flanders",2022-08-03 07:24:00,27.5,2.4,4.2,7.8,27.6
"1191","01304562","Flanders",2022-08-03 07:30:00,27.5,2.4,4,7.7,27.6
"1192","01304562","Flanders",2022-08-03 07:36:00,27.5,2.5,4,7.7,27.6
"1193","01304562","Flanders",2022-08-03 07:42:00,27.5,2.5,4.2,7.7,27.6
"1194","01304562","Flanders",2022-08-03 07:48:00,27.5,2.5,4,7.7,27.6
"1195","01304562","Flanders",2022-08-03 07:54:00,27.5,2.3,4,7.7,27.6
"1196","01304562",NA,2022-08-03 08:00:00,27.5,NA,3.7,NA,27.6
"1197","01304562","Flanders",2022-08-03 08:06:00,27.5,2.6,3.6,7.7,27.6
"1198","01304562","Flanders",2022-08-03 08:12:00,27.5,2.9,3.4,7.7,27.6
"1199","01304562","Flanders",2022-08-03 08:18:00,27.5,2.5,3.4,7.7,27.6
"1200","01304562","Flanders",2022-08-03 08:24:00,27.5,2.6,3.4,7.7,27.6
"1201","01304562",NA,2022-08-03 08:30:00,27.5,NA,3.4,NA,27.6
"1202","01304562","Flanders",2022-08-03 08:36:00,27.5,2.1,3.3,7.7,27.6
"1203","01304562","Flanders",2022-08-03 08:42:00,27.5,2.4,3.2,7.7,27.6
"1204","01304562","Flanders",2022-08-03 08:48:00,27.5,2.5,3.3,7.7,27.6
"1205","01304562","Flanders",2022-08-03 08:54:00,27.5,2.2,3.3,7.7,27.6
"1206","01304562",NA,2022-08-03 09:00:00,27.5,NA,3.1,NA,27.6
"1207","01304562","Flanders",2022-08-03 09:06:00,27.4,2.8,3.2,7.6,27.6
"1208","01304562","Flanders",2022-08-03 09:12:00,27.4,2.6,3.3,7.6,27.6
"1209","01304562","Flanders",2022-08-03 09:18:00,27.4,2.8,3.2,7.6,27.6
"1210","01304562","Flanders",2022-08-03 09:24:00,27.4,2.5,2.9,7.6,27.6
"1211","01304562","Flanders",2022-08-03 09:30:00,27.4,2.6,2.6,7.6,27.6
"1212","01304562","Flanders",2022-08-03 09:36:00,27.4,2.9,2.6,7.6,27.6
"1213","01304562","Flanders",2022-08-03 09:42:00,27.4,2.5,2.8,7.6,27.6
"1214","01304562","Flanders",2022-08-03 09:48:00,27.4,2.8,2.1,7.6,27.5
"1215","01304562","Flanders",2022-08-03 09:54:00,27.4,2.9,2.9,7.6,27.6
"1216","01304562","Flanders",2022-08-03 10:00:00,27.4,2.8,2.9,7.6,27.6
"1217","01304562","Flanders",2022-08-03 10:06:00,27.4,2.7,2.6,7.6,27.6
"1218","01304562","Flanders",2022-08-03 10:12:00,27.4,2.7,2.4,7.5,27.5
"1219","01304562","Flanders",2022-08-03 10:18:00,27.4,2.8,2.3,7.6,27.5
"1220","01304562","Flanders",2022-08-03 10:24:00,27.4,2.7,2.2,7.5,27.5
"1221","01304562","Flanders",2022-08-03 10:30:00,27.4,2.5,2.5,7.6,27.5
"1222","01304562","Flanders",2022-08-03 10:36:00,27.4,2.6,2.4,7.6,27.5
"1223","01304562","Flanders",2022-08-03 10:42:00,27.4,2.6,2.1,7.5,27.5
"1224","01304562","Flanders",2022-08-03 10:48:00,27.4,3.5,1.9,7.5,27.5
"1225","01304562","Flanders",2022-08-03 10:54:00,27.4,3.1,1.9,7.5,27.5
"1226","01304562","Flanders",2022-08-03 11:00:00,27.4,4.7,1.9,7.5,27.5
"1227","01304562","Flanders",2022-08-03 11:06:00,27.4,2.6,1.7,7.5,27.5
"1228","01304562","Flanders",2022-08-03 11:12:00,27.4,2.9,2.2,7.5,27.5
"1229","01304562","Flanders",2022-08-03 11:18:00,27.4,2.9,2.2,7.5,27.5
"1230","01304562","Flanders",2022-08-03 11:24:00,27.4,2.6,2.2,7.5,27.5
"1231","01304562","Flanders",2022-08-03 11:30:00,27.4,2.6,2.1,7.5,27.5
"1232","01304562","Flanders",2022-08-03 11:36:00,27.4,2.6,2.3,7.5,27.5
"1233","01304562","Flanders",2022-08-03 11:42:00,27.4,2.9,2,7.5,27.4
"1234","01304562","Flanders",2022-08-03 11:48:00,27.4,2.9,2,7.5,27.4
"1235","01304562","Flanders",2022-08-03 11:54:00,27.4,2.8,1.9,7.5,27.5
"1236","01304562","Flanders",2022-08-03 12:00:00,27.4,2.9,1.9,7.5,27.5
"1237","01304562","Flanders",2022-08-03 12:06:00,27.4,2.7,1.7,7.5,27.5
"1238","01304562","Flanders",2022-08-03 12:12:00,27.4,4,1.6,7.5,27.4
"1239","01304562","Flanders",2022-08-03 12:18:00,27.4,4,1.5,7.5,27.4
"1240","01304562","Flanders",2022-08-03 12:24:00,27.4,5.1,1.6,7.5,27.4
"1241","01304562","Flanders",2022-08-03 12:30:00,27.4,4.1,1.5,7.5,27.5
"1242","01304562","Flanders",2022-08-03 12:36:00,27.3,3.5,1.3,7.5,27.5
"1243","01304562","Flanders",2022-08-03 12:42:00,27.3,2.9,1.4,7.4,27.4
"1244","01304562","Flanders",2022-08-03 12:48:00,27.3,2.9,1.6,7.4,27.4
"1245","01304562","Flanders",2022-08-03 12:54:00,27.4,6.9,1.7,7.4,27.4
"1246","01304562","Flanders",2022-08-03 13:00:00,27.4,3.2,1.8,7.5,27.4
"1247","01304562","Flanders",2022-08-03 13:06:00,27.4,5.2,1.7,7.5,27.4
"1248","01304562","Flanders",2022-08-03 13:12:00,27.4,3.8,1.8,7.5,27.4
"1249","01304562","Flanders",2022-08-03 13:18:00,27.4,5.7,1.6,7.4,27.4
"1250","01304562","Flanders",2022-08-03 13:24:00,27.4,8.5,1.3,7.4,27.4
"1251","01304562","Flanders",2022-08-03 13:30:00,27.4,4.1,1.6,7.4,27.4
"1252","01304562","Flanders",2022-08-03 13:36:00,27.4,4,1.5,7.4,27.4
"1253","01304562","Flanders",2022-08-03 13:42:00,27.4,3.6,1.6,7.4,27.4
"1254","01304562","Flanders",2022-08-03 13:48:00,27.4,4.5,1.6,7.4,27.4
"1255","01304562","Flanders",2022-08-03 13:54:00,27.4,4.5,1.7,7.4,27.3
"1256","01304562","Flanders",2022-08-03 14:00:00,27.4,5,1.6,7.4,27.3
"1257","01304562","Flanders",2022-08-03 14:06:00,27.4,4.7,1.5,7.4,27.2
"1258","01304562","Flanders",2022-08-03 14:12:00,27.4,5.3,1.7,7.4,27.2
"1259","01304562","Flanders",2022-08-03 14:18:00,27.4,3.9,1.8,7.4,27.1
"1260","01304562","Flanders",2022-08-03 14:24:00,27.4,3.5,1.6,7.4,27.1
"1261","01304562","Flanders",2022-08-03 14:30:00,27.4,3.4,1.6,7.4,27.3
"1262","01304562","Flanders",2022-08-03 14:36:00,27.4,3.9,1.7,7.4,27.3
"1263","01304562","Flanders",2022-08-03 14:42:00,27.4,3.6,1.5,7.4,27.3
"1264","01304562","Flanders",2022-08-03 14:48:00,27.4,4.1,1.7,7.4,27.3
"1265","01304562","Flanders",2022-08-03 14:54:00,27.4,4.6,1.8,7.5,27.4
"1266","01304562","Flanders",2022-08-03 15:00:00,27.5,4.7,2.1,7.5,27.4
"1267","01304562","Flanders",2022-08-03 15:06:00,27.5,3.8,2.2,7.5,27.4
"1268","01304562","Flanders",2022-08-03 15:12:00,27.5,5.1,2.3,7.5,27.4
"1269","01304562","Flanders",2022-08-03 15:18:00,27.5,5.1,2.4,7.5,27.4
"1270","01304562","Flanders",2022-08-03 15:24:00,27.5,4.4,2.5,7.5,27.4
"1271","01304562","Flanders",2022-08-03 15:30:00,27.5,3.8,2.6,7.6,27.4
"1272","01304562","Flanders",2022-08-03 15:36:00,27.5,3.5,2.6,7.6,27.4
"1273","01304562","Flanders",2022-08-03 15:42:00,27.5,3.2,2.7,7.6,27.4
"1274","01304562","Flanders",2022-08-03 15:48:00,27.5,3.1,2.8,7.6,27.4
"1275","01304562","Flanders",2022-08-03 15:54:00,27.6,2.9,2.8,7.6,27.4
"1276","01304562","Flanders",2022-08-03 16:00:00,27.6,2.9,2.8,7.6,27.4
"1277","01304562","Flanders",2022-08-03 16:06:00,27.6,2.8,2.7,7.6,27.4
"1278","01304562","Flanders",2022-08-03 16:12:00,27.6,2.9,2.7,7.6,27.4
"1279","01304562","Flanders",2022-08-03 16:18:00,27.6,3.1,2.6,7.6,27.3
"1280","01304562","Flanders",2022-08-03 16:24:00,27.6,2.9,2.6,7.6,27.3
"1281","01304562","Flanders",2022-08-03 16:30:00,27.6,3.1,2.5,7.6,27.3
"1282","01304562","Flanders",2022-08-03 16:36:00,27.6,2.7,2.7,7.6,27.3
"1283","01304562","Flanders",2022-08-03 16:42:00,27.6,2.7,2.9,7.6,27.2
"1284","01304562","Flanders",2022-08-03 16:48:00,27.6,2.8,2.7,7.6,27.2
"1285","01304562","Flanders",2022-08-03 16:54:00,27.6,2.9,2.8,7.6,27.3
"1286","01304562","Flanders",2022-08-03 17:00:00,27.6,3.1,2.8,7.6,27.3
"1287","01304562","Flanders",2022-08-03 17:06:00,27.6,3,2.9,7.6,27.4
"1288","01304562","Flanders",2022-08-03 17:12:00,27.6,3.1,3,7.6,27.3
"1289","01304562","Flanders",2022-08-03 17:18:00,27.6,2.9,3,7.6,27.3
"1290","01304562","Flanders",2022-08-03 17:24:00,27.8,2.5,3.8,7.6,27.2
"1291","01304562",NA,2022-08-03 17:30:00,27.7,NA,3.1,NA,27.3
"1292","01304562","Flanders",2022-08-03 17:36:00,27.7,3.4,3.1,7.6,27.3
"1293","01304562","Flanders",2022-08-03 17:42:00,27.7,4,3,7.6,27.3
"1294","01304562","Flanders",2022-08-03 17:48:00,27.6,3.4,2.9,7.6,27.3
"1295","01304562","Flanders",2022-08-03 17:54:00,27.6,3.1,2.6,7.6,27.3
"1296","01304562","Flanders",2022-08-03 18:00:00,27.7,2.9,3.1,7.6,27.3
"1297","01304562","Flanders",2022-08-03 18:06:00,27.7,2.8,3,7.6,27.3
"1298","01304562","Flanders",2022-08-03 18:12:00,27.7,2.8,3.4,7.6,27.3
"1299","01304562","Flanders",2022-08-03 18:18:00,27.7,2.8,3.1,7.6,27.3
"1300","01304562","Flanders",2022-08-03 18:24:00,27.7,2.8,3.1,7.6,27.3
"1301","01304562","Flanders",2022-08-03 18:30:00,27.7,2.9,2.9,7.6,27.3
"1302","01304562","Flanders",2022-08-03 18:36:00,27.7,2.7,3.3,7.6,27.3
"1303","01304562","Flanders",2022-08-03 18:42:00,27.7,2.9,3.2,7.6,27.3
"1304","01304562","Flanders",2022-08-03 18:48:00,27.8,2.9,3.3,7.6,27.4
"1305","01304562","Flanders",2022-08-03 18:54:00,27.8,2.9,3.5,7.6,27.3
"1306","01304562","Flanders",2022-08-03 19:00:00,27.7,2.8,2.9,7.6,27.3
"1307","01304562","Flanders",2022-08-03 19:06:00,27.7,2.9,3,7.6,27.3
"1308","01304562","Flanders",2022-08-03 19:12:00,27.7,2.8,3,7.6,27.4
"1309","01304562","Flanders",2022-08-03 19:18:00,27.7,2.9,3,7.6,27.4
"1310","01304562","Flanders",2022-08-03 19:24:00,27.7,3.3,3,7.6,27.4
"1311","01304562","Flanders",2022-08-03 19:30:00,27.7,2.9,2.8,7.6,27.4
"1312","01304562","Flanders",2022-08-03 19:36:00,27.7,2.9,2.7,7.6,27.3
"1313","01304562","Flanders",2022-08-03 19:42:00,27.7,3,2.9,7.6,27.3
"1314","01304562","Flanders",2022-08-03 19:48:00,27.7,2.9,2.9,7.6,27.3
"1315","01304562","Flanders",2022-08-03 19:54:00,27.7,3.5,3.1,7.6,27.3
"1316","01304562","Flanders",2022-08-03 20:00:00,27.7,3,2.5,7.6,27.3
"1317","01304562","Flanders",2022-08-03 20:06:00,27.6,3.4,2.7,7.5,27.3
"1318","01304562","Flanders",2022-08-03 20:12:00,27.6,2.9,2.6,7.5,27.3
"1319","01304562","Flanders",2022-08-03 20:18:00,27.7,2.9,2.6,7.5,27.3
"1320","01304562","Flanders",2022-08-03 20:24:00,27.7,2.6,2.4,7.5,27.3
"1321","01304562","Flanders",2022-08-03 20:30:00,27.7,2.7,2.4,7.5,27.3
"1322","01304562","Flanders",2022-08-03 20:36:00,27.7,2.9,2.4,7.5,27.3
"1323","01304562","Flanders",2022-08-03 20:42:00,27.7,2.9,2.3,7.5,27.3
"1324","01304562","Flanders",2022-08-03 20:48:00,27.7,2.9,2.3,7.5,27.3
"1325","01304562","Flanders",2022-08-03 20:54:00,27.7,2.9,2.4,7.5,27.3
"1326","01304562","Flanders",2022-08-03 21:00:00,27.7,3.2,2.3,7.5,27.3
"1327","01304562","Flanders",2022-08-03 21:06:00,27.7,3.5,2.3,7.5,27.3
"1328","01304562","Flanders",2022-08-03 21:12:00,27.7,2.7,2.2,7.5,27.3
"1329","01304562","Flanders",2022-08-03 21:18:00,27.7,2.9,1.9,7.5,27.3
"1330","01304562","Flanders",2022-08-03 21:24:00,27.7,3.2,2.2,7.5,27.3
"1331","01304562","Flanders",2022-08-03 21:30:00,27.7,2.8,2.1,7.5,27.3
"1332","01304562","Flanders",2022-08-03 21:36:00,27.7,3.2,2.7,7.5,27.2
"1333","01304562","Flanders",2022-08-03 21:42:00,27.7,3.5,2.1,7.5,27.2
"1334","01304562","Flanders",2022-08-03 21:48:00,27.7,3.3,1.9,7.5,27.3
"1335","01304562","Flanders",2022-08-03 21:54:00,27.6,3.7,2,7.5,27.3
"1336","01304562","Flanders",2022-08-03 22:00:00,27.6,3.3,2.1,7.5,27.3
"1337","01304562","Flanders",2022-08-03 22:06:00,27.6,3.2,1.9,7.5,27.2
"1338","01304562","Flanders",2022-08-03 22:12:00,27.6,3.3,1.9,7.5,27.3
"1339","01304562","Flanders",2022-08-03 22:18:00,27.6,3.4,1.8,7.5,27.3
"1340","01304562","Flanders",2022-08-03 22:24:00,27.7,3.3,1.9,7.5,27.3
"1341","01304562","Flanders",2022-08-03 22:30:00,27.7,3.2,1.9,7.5,27.3
"1342","01304562","Flanders",2022-08-03 22:36:00,27.7,3.4,2.3,7.5,27.2
"1343","01304562","Flanders",2022-08-03 22:42:00,27.7,3.3,1.9,7.5,27.3
"1344","01304562","Flanders",2022-08-03 22:48:00,27.7,3.2,2.1,7.5,27.3
"1345","01304562","Flanders",2022-08-03 22:54:00,27.7,3,2.1,7.5,27.3
"1346","01304562","Flanders",2022-08-03 23:00:00,27.7,3.3,2,7.5,27.3
"1347","01304562","Flanders",2022-08-03 23:06:00,27.8,3.4,2.2,7.5,27.3
"1348","01304562","Flanders",2022-08-03 23:12:00,27.8,3,2.4,7.5,27.3
"1349","01304562","Flanders",2022-08-03 23:18:00,27.8,3.2,2.6,7.5,27.3
"1350","01304562","Flanders",2022-08-03 23:24:00,27.8,3.2,2,7.5,27.3
"1351","01304562","Flanders",2022-08-03 23:30:00,27.8,3.2,2.2,7.5,27.3
"1352","01304562","Flanders",2022-08-03 23:36:00,27.8,3.2,2.3,7.5,27.3
"1353","01304562","Flanders",2022-08-03 23:42:00,27.8,2.9,2.1,7.5,27.3
"1354","01304562","Flanders",2022-08-03 23:48:00,27.8,3.5,2.3,7.5,27.3
"1355","01304562","Flanders",2022-08-03 23:54:00,27.8,3.4,2.3,7.5,27.2
"1356","01304562","Flanders",2022-08-04 00:00:00,27.8,3.9,2.3,7.5,27.2
"1357","01304562","Flanders",2022-08-04 00:06:00,27.8,3.3,2,7.5,27.2
"1358","01304562","Flanders",2022-08-04 00:12:00,27.8,3.5,2.1,7.5,27.2
"1359","01304562","Flanders",2022-08-04 00:18:00,27.7,3.2,1.7,7.5,27.2
"1360","01304562","Flanders",2022-08-04 00:24:00,27.7,3.1,1.8,7.5,27.2
"1361","01304562","Flanders",2022-08-04 00:30:00,27.7,3.4,1.6,7.4,27.2
"1362","01304562","Flanders",2022-08-04 00:36:00,27.7,4.2,1.5,7.4,27.2
"1363","01304562","Flanders",2022-08-04 00:42:00,27.7,3.9,1.9,7.4,27.2
"1364","01304562","Flanders",2022-08-04 00:48:00,27.7,4.1,1.9,7.4,27.2
"1365","01304562","Flanders",2022-08-04 00:54:00,27.7,3.5,1.7,7.4,27.2
"1366","01304562","Flanders",2022-08-04 01:00:00,27.7,3.5,1.7,7.4,27.2
"1367","01304562","Flanders",2022-08-04 01:06:00,27.7,3.4,1.5,7.4,27.2
"1368","01304562","Flanders",2022-08-04 01:12:00,27.7,3.6,1.5,7.4,27.2
"1369","01304562","Flanders",2022-08-04 01:18:00,27.7,3.2,1.4,7.4,27.2
"1370","01304562","Flanders",2022-08-04 01:24:00,27.6,2.8,1.3,7.4,27.2
"1371","01304562","Flanders",2022-08-04 01:30:00,27.7,3,1.3,7.4,27.2
"1372","01304562","Flanders",2022-08-04 01:36:00,27.6,2.9,1.1,7.4,27.1
"1373","01304562","Flanders",2022-08-04 01:42:00,27.7,3.2,1.2,7.4,27.1
"1374","01304562","Flanders",2022-08-04 01:48:00,27.6,3,1,7.4,27.1
"1375","01304562","Flanders",2022-08-04 01:54:00,27.6,2.9,1.1,7.4,27.1
"1376","01304562","Flanders",2022-08-04 02:00:00,27.6,3,1.1,7.4,27.1
"1377","01304562","Flanders",2022-08-04 02:06:00,27.6,2.9,1,7.4,27.1
"1378","01304562","Flanders",2022-08-04 02:12:00,27.6,4,0.9,7.4,27.1
"1379","01304562","Flanders",2022-08-04 02:18:00,27.6,2.9,0.9,7.4,27.1
"1380","01304562","Flanders",2022-08-04 02:24:00,27.6,2.7,0.9,7.4,27.1
"1381","01304562","Flanders",2022-08-04 02:30:00,27.6,3,0.8,7.4,27.1
"1382","01304562","Flanders",2022-08-04 02:36:00,27.6,3.1,0.7,7.4,27.1
"1383","01304562","Flanders",2022-08-04 02:42:00,27.6,2.3,0.8,7.4,27.1
"1384","01304562","Flanders",2022-08-04 02:48:00,27.6,3.1,0.7,7.3,27
"1385","01304562","Flanders",2022-08-04 02:54:00,27.5,6.5,0.7,7.3,27
"1386","01304562","Flanders",2022-08-04 03:00:00,27.5,3.2,0.7,7.3,27
"1387","01304562","Flanders",2022-08-04 03:06:00,27.6,4.5,0.7,7.3,27
"1388","01304562","Flanders",2022-08-04 03:12:00,27.6,2.9,0.8,7.4,27.1
"1389","01304562","Flanders",2022-08-04 03:18:00,27.6,2.9,0.9,7.4,27.1
"1390","01304562","Flanders",2022-08-04 03:24:00,27.6,3.6,0.8,7.4,27.1
"1391","01304562","Flanders",2022-08-04 03:30:00,27.6,3.6,0.7,7.4,27.1
"1392","01304562","Flanders",2022-08-04 03:36:00,27.7,3.4,1,7.4,27.1
"1393","01304562","Flanders",2022-08-04 03:42:00,27.7,3,1,7.4,27.1
"1394","01304562","Flanders",2022-08-04 03:48:00,27.7,3,0.9,7.4,27.1
"1395","01304562","Flanders",2022-08-04 03:54:00,27.7,2.8,1.1,7.4,27.1
"1396","01304562","Flanders",2022-08-04 04:00:00,27.7,3.3,1.2,7.4,27.1
"1397","01304562","Flanders",2022-08-04 04:06:00,27.7,3.4,1.2,7.4,27.1
"1398","01304562","Flanders",2022-08-04 04:12:00,27.8,2.8,1.4,7.4,27.1
"1399","01304562","Flanders",2022-08-04 04:18:00,27.8,2.8,1.6,7.4,27.1
"1400","01304562","Flanders",2022-08-04 04:24:00,27.8,3.1,1.6,7.4,27.1
"1401","01304562","Flanders",2022-08-04 04:30:00,27.8,2.9,1.4,7.4,27
"1402","01304562","Flanders",2022-08-04 04:36:00,27.7,2.6,1.2,7.4,27.1
"1403","01304562","Flanders",2022-08-04 04:42:00,27.8,2.5,1.2,7.4,27.1
"1404","01304562","Flanders",2022-08-04 04:48:00,27.8,2.5,1.3,7.4,27.1
"1405","01304562","Flanders",2022-08-04 04:54:00,27.8,2.5,1.3,7.4,27.1
"1406","01304562","Flanders",2022-08-04 05:00:00,27.8,2.5,1.4,7.4,27.1
"1407","01304562","Flanders",2022-08-04 05:06:00,27.8,2.5,1.2,7.4,27.1
"1408","01304562","Flanders",2022-08-04 05:12:00,27.8,2.5,1,7.4,27.1
"1409","01304562","Flanders",2022-08-04 05:18:00,27.8,2.8,1,7.4,27.2
"1410","01304562","Flanders",2022-08-04 05:24:00,27.8,2.8,1.1,7.4,27.1
"1411","01304562","Flanders",2022-08-04 05:30:00,27.9,2.8,1.3,7.4,27
"1412","01304562","Flanders",2022-08-04 05:36:00,27.9,2.8,1.3,7.4,27
"1413","01304562","Flanders",2022-08-04 05:42:00,27.9,2.8,1.6,7.4,27.1
"1414","01304562","Flanders",2022-08-04 05:48:00,27.9,2.8,1.4,7.4,27.1
"1415","01304562","Flanders",2022-08-04 05:54:00,27.9,2.8,1.3,7.4,27.1
"1416","01304562","Flanders",2022-08-04 06:00:00,28,2.5,1.4,7.4,27.2
"1417","01304562","Flanders",2022-08-04 06:06:00,28,2.5,1.5,7.4,27.2
"1418","01304562","Flanders",2022-08-04 06:12:00,28,2.5,1.3,7.4,27.1
"1419","01304562","Flanders",2022-08-04 06:18:00,28,2.5,1.4,7.4,27.2
"1420","01304562","Flanders",2022-08-04 06:24:00,28.1,2.4,1.5,7.4,27.2
"1421","01304562","Flanders",2022-08-04 06:30:00,28.1,2.5,1.6,7.4,27.2
"1422","01304562","Flanders",2022-08-04 06:36:00,28.1,2.5,1.5,7.5,27.2
"1423","01304562","Flanders",2022-08-04 06:42:00,28.1,2.5,1.6,7.4,27.2
"1424","01304562","Flanders",2022-08-04 06:48:00,28.2,2.4,1.7,7.5,27.3
"1425","01304562","Flanders",2022-08-04 06:54:00,28.3,2.3,1.8,7.5,27.3
"1426","01304562","Flanders",2022-08-04 07:00:00,28.3,2.5,2.2,7.5,27.3
"1427","01304562","Flanders",2022-08-04 07:06:00,28.3,2.5,2.3,7.5,27.3
"1428","01304562","Flanders",2022-08-04 07:12:00,28.4,2.5,2.4,7.5,27.3
"1429","01304562","Flanders",2022-08-04 07:18:00,28.4,2.4,2.7,7.6,27.3
"1430","01304562","Flanders",2022-08-04 07:24:00,28.4,2.4,2.6,7.6,27.3
"1431","01304562","Flanders",2022-08-04 07:30:00,28.4,2.4,3.2,7.6,27.3
"1432","01304562","Flanders",2022-08-04 07:36:00,28.4,2.4,3.1,7.6,27.4
"1433","01304562","Flanders",2022-08-04 07:42:00,28.4,2.3,3,7.6,27.4
"1434","01304562","Flanders",2022-08-04 07:48:00,28.4,2.3,3.2,7.6,27.4
"1435","01304562","Flanders",2022-08-04 07:54:00,28.4,2.3,3.1,7.6,27.4
"1436","01304562","Flanders",2022-08-04 08:00:00,28.4,2.4,3,7.6,27.4
"1437","01304562","Flanders",2022-08-04 08:06:00,28.3,2.4,3,7.6,27.4
"1438","01304562","Flanders",2022-08-04 08:12:00,28.3,2.3,2.9,7.6,27.3
"1439","01304562","Flanders",2022-08-04 08:18:00,28.3,2.2,3.2,7.6,27.4
"1440","01304562","Flanders",2022-08-04 08:24:00,28.3,2.2,3.9,7.7,27.4
"1441","01304562","Flanders",2022-08-04 08:30:00,28.3,2.1,3.9,7.7,27.4
"1442","01304562","Flanders",2022-08-04 08:36:00,28.3,2.2,3.8,7.7,27.4
"1443","01304562","Flanders",2022-08-04 08:42:00,28.2,2.2,3.7,7.7,27.4
"1444","01304562","Flanders",2022-08-04 08:48:00,28.2,2.3,3.3,7.7,27.4
"1445","01304562","Flanders",2022-08-04 08:54:00,28.2,2.2,3.8,7.7,27.4
"1446","01304562","Flanders",2022-08-04 09:00:00,28.2,2.2,3.8,7.7,27.4
"1447","01304562","Flanders",2022-08-04 09:06:00,28.2,2.2,3.7,7.7,27.4
"1448","01304562","Flanders",2022-08-04 09:12:00,28.2,2.2,3.8,7.7,27.4
"1449","01304562","Flanders",2022-08-04 09:18:00,28.2,2.2,3.8,7.7,27.4
"1450","01304562","Flanders",2022-08-04 09:24:00,28.2,2.1,3.9,7.7,27.4
"1451","01304562","Flanders",2022-08-04 09:30:00,28.2,2.1,3.9,7.7,27.4
"1452","01304562","Flanders",2022-08-04 09:36:00,28.2,2.1,4.1,7.7,27.4
"1453","01304562","Flanders",2022-08-04 09:42:00,28.1,2.1,4.1,7.7,27.4
"1454","01304562","Flanders",2022-08-04 09:48:00,28.1,2,4.3,7.8,27.4
"1455","01304562","Flanders",2022-08-04 09:54:00,28.1,2.1,4.2,7.8,27.4
"1456","01304562",NA,2022-08-04 10:00:00,28.1,NA,4,NA,27.4
"1457","01304562","Flanders",2022-08-04 10:06:00,28.1,2.1,3.9,7.7,27.4
"1458","01304562","Flanders",2022-08-04 10:12:00,28.1,2.2,3.8,7.7,27.4
"1459","01304562","Flanders",2022-08-04 10:18:00,28.2,2.2,3.5,7.7,27.4
"1460","01304562","Flanders",2022-08-04 10:24:00,28.2,2.1,3.2,7.7,27.4
"1461","01304562","Flanders",2022-08-04 10:30:00,28.2,2.1,3.3,7.7,27.4
"1462","01304562","Flanders",2022-08-04 10:36:00,28.2,2.2,2.9,7.6,27.4
"1463","01304562","Flanders",2022-08-04 10:42:00,28.2,2.5,2.9,7.6,27.4
"1464","01304562","Flanders",2022-08-04 10:48:00,28.2,3.8,2.4,7.6,27.4
"1465","01304562","Flanders",2022-08-04 10:54:00,28.2,2.2,2.8,7.6,27.4
"1466","01304562","Flanders",2022-08-04 11:00:00,28.2,2.9,2.5,7.6,27.4
"1467","01304562","Flanders",2022-08-04 11:06:00,28.1,2.8,2.6,7.6,27.4
"1468","01304562","Flanders",2022-08-04 11:12:00,28.1,3.2,2.4,7.6,27.4
"1469","01304562","Flanders",2022-08-04 11:18:00,28.1,3.6,2.5,7.6,27.4
"1470","01304562","Flanders",2022-08-04 11:24:00,28.1,3.3,2.5,7.6,27.4
"1471","01304562","Flanders",2022-08-04 11:30:00,28.1,3.1,2.5,7.6,27.4
"1472","01304562","Flanders",2022-08-04 11:36:00,28.1,3,2.3,7.6,27.4
